"","area","location","timepoint","date","measurer","waves","sun","rain","temp","st.catch","end.catch","visibility","ID","zone","sex","sex.method","roundness","length","weight","comment","roundness2","date2","meanmaxtempdate","datetomeanmax"
"6141","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",70,"","m","af","m",48,83,"not for sex ratio","m",2024-07-16,2022-08-17,698.8
"6142","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",64,"2","f","r","2",45.5,85,"","2",2024-07-16,2022-08-17,698.8
"6143","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",28,"1","f","r","1",47.5,85,"","1",2024-07-16,2022-08-17,698.8
"6144","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",10,"1","f","r","1",48.5,85,"","1",2024-07-16,2022-08-17,698.8
"6145","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",39,"2","m","af","m",50.5,85,"","m",2024-07-16,2022-08-17,698.8
"6146","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",24,"1","f","r","1",47,87,"","1",2024-07-16,2022-08-17,698.8
"6147","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",26,"1","f","r","1",48.5,87,"","1",2024-07-16,2022-08-17,698.8
"6148","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",48,"2","f","r","3",46.5,88,"","3",2024-07-16,2022-08-17,698.8
"6149","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",25,"1","f","r","2",47.5,88,"","2",2024-07-16,2022-08-17,698.8
"6150","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",8,"1","f","r","1",48,88,"","1",2024-07-16,2022-08-17,698.8
"6151","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",18,"1","f","r","1",48,88,"","1",2024-07-16,2022-08-17,698.8
"6152","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",65,"2","f","r","1",48,88,"","1",2024-07-16,2022-08-17,698.8
"6153","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",29,"1","f","r","1",48,89,"","1",2024-07-16,2022-08-17,698.8
"6154","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",50,"2","f","r","2",48,90,"","2",2024-07-16,2022-08-17,698.8
"6155","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",59,"2","f","r","3",48,90,"","3",2024-07-16,2022-08-17,698.8
"6156","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",66,"2","f","r","1",48.5,90,"","1",2024-07-16,2022-08-17,698.8
"6157","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",31,"1","f","r","1",49,90,"","1",2024-07-16,2022-08-17,698.8
"6158","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",16,"1","f","r","1",47,91,"","1",2024-07-16,2022-08-17,698.8
"6159","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",17,"1","f","r","2",47,92,"","2",2024-07-16,2022-08-17,698.8
"6160","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",68,"","m","af","m",49.5,94,"not for sex ratio","m",2024-07-16,2022-08-17,698.8
"6161","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",22,"1","f","r","2",47,95,"","2",2024-07-16,2022-08-17,698.8
"6162","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",47,"2","f","r","1",48,95,"","1",2024-07-16,2022-08-17,698.8
"6163","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",49,"2","f","r","1",48,95,"","1",2024-07-16,2022-08-17,698.8
"6164","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",13,"1","f","r","2",49,95,"","2",2024-07-16,2022-08-17,698.8
"6165","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",62,"2","f","r","1",48,97,"","1",2024-07-16,2022-08-17,698.8
"6166","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",4,"1","f","r","1",49.5,98,"","1",2024-07-16,2022-08-17,698.8
"6167","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",52,"2","f","r","2",48.5,99,"","2",2024-07-16,2022-08-17,698.8
"6168","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",19,"1","f","r","2",47.5,100,"","2",2024-07-16,2022-08-17,698.8
"6169","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",23,"1","f","r","1",48,100,"","1",2024-07-16,2022-08-17,698.8
"6170","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",12,"1","f","r","2",50.5,100,"white mold desease","2",2024-07-16,2022-08-17,698.8
"6171","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",63,"2","f","r","2",48.5,101,"","2",2024-07-16,2022-08-17,698.8
"6172","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",14,"1","f","r","2",49,101,"","2",2024-07-16,2022-08-17,698.8
"6173","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",20,"1","f","r","1",50,101,"","1",2024-07-16,2022-08-17,698.8
"6174","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",46,"2","f","r","2",48.5,103,"","2",2024-07-16,2022-08-17,698.8
"6175","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",54,"2","f","r","3",49,104,"","3",2024-07-16,2022-08-17,698.8
"6176","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",58,"2","f","r","1",49.5,105,"","1",2024-07-16,2022-08-17,698.8
"6177","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",45,"2","f","r","2",49,106,"","2",2024-07-16,2022-08-17,698.8
"6178","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",60,"2","f","r","1",51.5,107,"","1",2024-07-16,2022-08-17,698.8
"6179","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",5,"1","f","r","1",51,108,"","1",2024-07-16,2022-08-17,698.8
"6180","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",61,"2","f","r","2",51,108,"","2",2024-07-16,2022-08-17,698.8
"6181","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",51,"2","f","r","3",48.5,111,"","3",2024-07-16,2022-08-17,698.8
"6182","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",11,"1","f","r","1",50.5,112,"","1",2024-07-16,2022-08-17,698.8
"6183","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",6,"1","f","r","1",51.5,112,"","1",2024-07-16,2022-08-17,698.8
"6184","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",67,"","m","af","m",51.5,113,"not for sex ratio","m",2024-07-16,2022-08-17,698.8
"6185","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",57,"2","f","r","2",50.5,116,"","2",2024-07-16,2022-08-17,698.8
"6186","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",1,"1","m","af","m",56,119,"","m",2024-07-16,2022-08-17,698.8
"6187","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",15,"1","f","r","2",49,120,"","2",2024-07-16,2022-08-17,698.8
"6188","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",44,"2","f","r","3",51.5,133,"","3",2024-07-16,2022-08-17,698.8
"6189","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",32,"1","f","r","2",NA,NA,"nopheno","2",2024-07-16,2022-08-17,698.8
"6190","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",33,"1","f","r","3",NA,NA,"nopheno","3",2024-07-16,2022-08-17,698.8
"6191","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",34,"1","f","r","2",NA,NA,"nopheno","2",2024-07-16,2022-08-17,698.8
"6192","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",35,"1","f","r","2",NA,NA,"nopheno","2",2024-07-16,2022-08-17,698.8
"6193","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",36,"1","f","r","1",NA,NA,"nopheno","1",2024-07-16,2022-08-17,698.8
"6194","Kristineberg","Katten","3","16.07.2022","IM",NA,"Y","N",17.3,"09:30","11:00","good",37,"1","f","r","1",NA,NA,"nopheno","1",2024-07-16,2022-08-17,698.8
"6195","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",46,"2","m","af","m",39,43,"","m",2024-04-30,2022-08-17,621.8
"6196","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",74,"1","m","af","m",40.5,48,"","m",2024-04-30,2022-08-17,621.8
"6197","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",48,"2","m","af","m",40,51,"","m",2024-04-30,2022-08-17,621.8
"6198","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",54,"2","m","af","m",42,56,"","m",2024-04-30,2022-08-17,621.8
"6199","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",36,"3","m","af","m",42.5,56,"","m",2024-04-30,2022-08-17,621.8
"6200","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",94,"1","f","r","1",42,57,"photo code 16","1",2024-04-30,2022-08-17,621.8
"6201","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",60,"1","m","af","m",41.5,58,"","m",2024-04-30,2022-08-17,621.8
"6202","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",49,"2","f","r","1",42.5,59,"","1",2024-04-30,2022-08-17,621.8
"6203","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",56,"2","f","r","2",41,60,"","2",2024-04-30,2022-08-17,621.8
"6204","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",23,"3","f","r","1",43,60,"","1",2024-04-30,2022-08-17,621.8
"6205","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",66,"1","m","af","m",42,63,"","m",2024-04-30,2022-08-17,621.8
"6206","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",29,"3","f","r","1",44,63,"","1",2024-04-30,2022-08-17,621.8
"6207","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",1,"3","f","r","1",43.5,64,"","1",2024-04-30,2022-08-17,621.8
"6208","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",58,"1","m","af","m",44,64,"","m",2024-04-30,2022-08-17,621.8
"6209","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",4,"3","f","r","1",45.5,65,"","1",2024-04-30,2022-08-17,621.8
"6210","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",57,"2","f","r","2",41.5,66,"","2",2024-04-30,2022-08-17,621.8
"6211","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",6,"3","f","f","1",44.5,66,"","1",2024-04-30,2022-08-17,621.8
"6212","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",28,"3","f","r","2",43.5,67,"","2",2024-04-30,2022-08-17,621.8
"6213","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",8,"3","m","af","m",44,67,"","m",2024-04-30,2022-08-17,621.8
"6214","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",73,"1","m","af","m",44,68,"","m",2024-04-30,2022-08-17,621.8
"6215","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",47,"2","f","r","1",45.5,68,"","1",2024-04-30,2022-08-17,621.8
"6216","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",84,"1","f","r","1",44.5,71,"photo code 6","1",2024-04-30,2022-08-17,621.8
"6217","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",14,"3","f","r","1",44,72,"","1",2024-04-30,2022-08-17,621.8
"6218","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",81,"1","f","r","3",44,73,"photo code 3","3",2024-04-30,2022-08-17,621.8
"6219","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",88,"1","f","r","2",44.5,73,"photo code 10","2",2024-04-30,2022-08-17,621.8
"6220","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",41,"2","m","af","m",44,74,"","m",2024-04-30,2022-08-17,621.8
"6221","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",53,"2","f","r","2",45.5,74,"","2",2024-04-30,2022-08-17,621.8
"6222","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",83,"1","f","r","2",45.5,74,"photo code 5","2",2024-04-30,2022-08-17,621.8
"6223","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",43,"2","f","r","1",46,74,"","1",2024-04-30,2022-08-17,621.8
"6224","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",31,"3","m","af","m",44,75,"","m",2024-04-30,2022-08-17,621.8
"6225","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",25,"3","m","af","m",41,76,"","m",2024-04-30,2022-08-17,621.8
"6226","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",62,"1","m","af","m",44.5,76,"","m",2024-04-30,2022-08-17,621.8
"6227","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",24,"3","f","r","2",45,76,"","2",2024-04-30,2022-08-17,621.8
"6228","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",45,"2","f","r","3",44.5,77,"","3",2024-04-30,2022-08-17,621.8
"6229","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",26,"3","f","r","3",45,77,"","3",2024-04-30,2022-08-17,621.8
"6230","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",85,"1","f","r","1",47,77,"photo code 7","1",2024-04-30,2022-08-17,621.8
"6231","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",79,"1","f","r","1",45,78,"photo code 1","1",2024-04-30,2022-08-17,621.8
"6232","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",5,"3","f","r","1",46,78,"","1",2024-04-30,2022-08-17,621.8
"6233","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",77,"1","f","r","1",45.5,79,"","1",2024-04-30,2022-08-17,621.8
"6234","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",63,"1","m","af","m",46,79,"","m",2024-04-30,2022-08-17,621.8
"6235","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",92,"1","f","r","1",46,79,"photo code 14","1",2024-04-30,2022-08-17,621.8
"6236","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",21,"3","f","af","1",48,79,"","1",2024-04-30,2022-08-17,621.8
"6237","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",91,"1","f","r","3",44.5,80,"photo code 13","3",2024-04-30,2022-08-17,621.8
"6238","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",72,"1","m","af","m",45,82,"","m",2024-04-30,2022-08-17,621.8
"6239","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",80,"1","f","r","2",46,82,"photo code 2","2",2024-04-30,2022-08-17,621.8
"6240","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",69,"1","m","af","m",48.5,82,"","m",2024-04-30,2022-08-17,621.8
"6241","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",17,"3","f","r","2",44,83,"","2",2024-04-30,2022-08-17,621.8
"6242","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",22,"3","f","r","2",46,83,"","2",2024-04-30,2022-08-17,621.8
"6243","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",34,"3","f","r","2",46,83,"","2",2024-04-30,2022-08-17,621.8
"6244","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",52,"2","m","af","m",47,85,"","m",2024-04-30,2022-08-17,621.8
"6245","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",65,"1","m","af","m",47,86,"","m",2024-04-30,2022-08-17,621.8
"6246","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",70,"1","m","af","m",47.5,86,"","m",2024-04-30,2022-08-17,621.8
"6247","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",42,"2","f","r","2",47,87,"","2",2024-04-30,2022-08-17,621.8
"6248","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",35,"3","m","af","m",48,87,"","m",2024-04-30,2022-08-17,621.8
"6249","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",55,"2","m","af","m",48.5,87,"","m",2024-04-30,2022-08-17,621.8
"6250","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",27,"3","f","r","3",45,88,"","3",2024-04-30,2022-08-17,621.8
"6251","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",9,"3","f","r","2",48,88,"","2",2024-04-30,2022-08-17,621.8
"6252","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",19,"3","f","r","2",46,89,"","2",2024-04-30,2022-08-17,621.8
"6253","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",82,"1","f","r","2",46.5,90,"photo code 4","2",2024-04-30,2022-08-17,621.8
"6254","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",50,"2","m","af","m",48.5,90,"","m",2024-04-30,2022-08-17,621.8
"6255","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",2,"3","f","r","1",49,91,"","1",2024-04-30,2022-08-17,621.8
"6256","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",33,"3","f","r","2",46,92,"","2",2024-04-30,2022-08-17,621.8
"6257","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",16,"3","f","r","2",48.5,92,"","2",2024-04-30,2022-08-17,621.8
"6258","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",12,"3","m","af","m",49,92,"","m",2024-04-30,2022-08-17,621.8
"6259","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",38,"2","f","r","2",58,92,"","2",2024-04-30,2022-08-17,621.8
"6260","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",13,"3","f","r","2",47,94,"","2",2024-04-30,2022-08-17,621.8
"6261","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",78,"1","f","r","2",46.5,95,"","2",2024-04-30,2022-08-17,621.8
"6262","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",11,"3","f","r","2",48,95,"","2",2024-04-30,2022-08-17,621.8
"6263","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",3,"3","f","r","2",48,96,"","2",2024-04-30,2022-08-17,621.8
"6264","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",76,"1","f","r","1",49,96,"","1",2024-04-30,2022-08-17,621.8
"6265","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",32,"3","f","r","2",47.5,97,"","2",2024-04-30,2022-08-17,621.8
"6266","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",87,"1","f","r","2",47.5,97,"photo code 9","2",2024-04-30,2022-08-17,621.8
"6267","Kristineberg","Pittleholmen","1","30.04.2022","CA",10,"Y","N",8.4,"13:30","16:00","good",18,"3","m","af","m",48,97,"","m",2024-04-30,2022-08-17,621.8
"6268","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",95,"1","f","r","2",48,97,"photo code 17","2",2024-04-30,2022-08-17,621.8
"6269","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",98,"1","f","r","2",48,97,"photo code 20","2",2024-04-30,2022-08-17,621.8
"6270","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",51,"2","f","r","2",49,97,"","2",2024-04-30,2022-08-17,621.8
"6271","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",93,"1","f","r","3",47.5,98,"photo code 15","3",2024-04-30,2022-08-17,621.8
"6272","Kristineberg","Pittleholmen","1","30.04.2022","IM",10,"Y","N",8.4,"13:30","16:00","good",75,"1","f","r","2",47,99,"","2",2024-04-30,2022-08-17,621.8
