"","Year","Mo","Da","T0m","T2m","T4m","datetime","datemonth","Area","sl_av_7d"
"42053","2010",4,29,3.95,3.95,3.95,2010-04-29,1900-04-29,"Northern Limit",NA
"42054","2010",4,30,3.91,3.91,3.92,2010-04-30,1900-04-30,"Northern Limit",NA
"42055","2010",5,1,3.73,3.73,3.72,2010-05-01,1900-05-01,"Northern Limit",NA
"42056","2010",5,2,3.71,3.71,3.71,2010-05-02,1900-05-02,"Northern Limit",NA
"42057","2010",5,3,3.78,3.78,3.78,2010-05-03,1900-05-03,"Northern Limit",NA
"42058","2010",5,4,3.85,3.81,3.78,2010-05-04,1900-05-04,"Northern Limit",NA
"42059","2010",5,5,4.16,3.92,3.87,2010-05-05,1900-05-05,"Northern Limit",NA
"42060","2010",5,6,4.23,4.12,4.05,2010-05-06,1900-05-06,"Northern Limit",NA
"42061","2010",5,7,4.36,4.32,4.28,2010-05-07,1900-05-07,"Northern Limit",NA
"42062","2010",5,8,4.3,4.3,4.29,2010-05-08,1900-05-08,"Northern Limit",NA
"42063","2010",5,9,4.31,4.26,4.25,2010-05-09,1900-05-09,"Northern Limit",NA
"42064","2010",5,10,4.37,4.31,4.26,2010-05-10,1900-05-10,"Northern Limit",NA
"42065","2010",5,11,4.4,4.36,4.33,2010-05-11,1900-05-11,"Northern Limit",NA
"42066","2010",5,12,4.52,4.45,4.41,2010-05-12,1900-05-12,"Northern Limit",NA
"42067","2010",5,13,4.76,4.65,4.56,2010-05-13,1900-05-13,"Northern Limit",NA
"42068","2010",5,14,5.03,4.78,4.71,2010-05-14,1900-05-14,"Northern Limit",NA
"42069","2010",5,15,5.37,5.12,4.93,2010-05-15,1900-05-15,"Northern Limit",NA
"42070","2010",5,16,5.47,5.25,5.1,2010-05-16,1900-05-16,"Northern Limit",NA
"42071","2010",5,17,5.95,5.38,5.3,2010-05-17,1900-05-17,"Northern Limit",NA
"42072","2010",5,18,5.62,5.39,5.2,2010-05-18,1900-05-18,"Northern Limit",NA
"42073","2010",5,19,5.58,5.55,5.41,2010-05-19,1900-05-19,"Northern Limit",NA
"42074","2010",5,20,5.64,5.4,5.33,2010-05-20,1900-05-20,"Northern Limit",NA
"42075","2010",5,21,5.19,5.16,5.14,2010-05-21,1900-05-21,"Northern Limit",NA
"42076","2010",5,22,5.66,5.5,5.41,2010-05-22,1900-05-22,"Northern Limit",NA
"42077","2010",5,23,5.73,5.72,5.65,2010-05-23,1900-05-23,"Northern Limit",NA
"42078","2010",5,24,5.69,5.63,5.57,2010-05-24,1900-05-24,"Northern Limit",NA
"42079","2010",5,25,6.04,6.03,5.96,2010-05-25,1900-05-25,"Northern Limit",NA
"42080","2010",5,26,5.53,5.53,5.52,2010-05-26,1900-05-26,"Northern Limit",NA
"42081","2010",5,27,6.52,5.83,5.46,2010-05-27,1900-05-27,"Northern Limit",NA
"42082","2010",5,28,7.75,6.6,5.92,2010-05-28,1900-05-28,"Northern Limit",NA
"42083","2010",5,29,8.07,7.09,6.3,2010-05-29,1900-05-29,"Northern Limit",NA
"42084","2010",5,30,7.26,7.11,6.46,2010-05-30,1900-05-30,"Northern Limit",NA
"42085","2010",5,31,6.08,6.06,5.97,2010-05-31,1900-05-31,"Northern Limit",NA
"42086","2010",6,1,5.94,5.94,5.93,2010-06-01,1900-06-01,"Northern Limit",NA
"42087","2010",6,2,6.09,5.95,5.88,2010-06-02,1900-06-02,"Northern Limit",NA
"42088","2010",6,3,6.24,6.18,6.06,2010-06-03,1900-06-03,"Northern Limit",NA
"42089","2010",6,4,6.55,6.52,6.39,2010-06-04,1900-06-04,"Northern Limit",NA
"42090","2010",6,5,5.95,5.96,5.96,2010-06-05,1900-06-05,"Northern Limit",NA
"42091","2010",6,6,6.07,6.06,6.04,2010-06-06,1900-06-06,"Northern Limit",NA
"42092","2010",6,7,6.12,6.12,6.11,2010-06-07,1900-06-07,"Northern Limit",NA
"42093","2010",6,8,6.38,6.33,6.3,2010-06-08,1900-06-08,"Northern Limit",NA
"42094","2010",6,9,6.56,6.56,6.57,2010-06-09,1900-06-09,"Northern Limit",NA
"42095","2010",6,10,6.52,6.52,6.52,2010-06-10,1900-06-10,"Northern Limit",NA
"42096","2010",6,11,6.64,6.63,6.61,2010-06-11,1900-06-11,"Northern Limit",NA
"42097","2010",6,12,7.28,7.26,7.15,2010-06-12,1900-06-12,"Northern Limit",NA
"42098","2010",6,13,7.52,7.47,7.22,2010-06-13,1900-06-13,"Northern Limit",NA
"42099","2010",6,14,7.34,7.28,7.02,2010-06-14,1900-06-14,"Northern Limit",NA
"42100","2010",6,15,7.36,7.36,7.29,2010-06-15,1900-06-15,"Northern Limit",NA
"42101","2010",6,16,7.37,7.36,7.32,2010-06-16,1900-06-16,"Northern Limit",NA
"42102","2010",6,17,6.96,6.96,6.95,2010-06-17,1900-06-17,"Northern Limit",NA
"42103","2010",6,18,6.92,6.9,6.85,2010-06-18,1900-06-18,"Northern Limit",NA
"42104","2010",6,19,7.17,7.13,7.04,2010-06-19,1900-06-19,"Northern Limit",NA
"42105","2010",6,20,7.38,7.34,7.21,2010-06-20,1900-06-20,"Northern Limit",NA
"42106","2010",6,21,7.02,7.02,6.98,2010-06-21,1900-06-21,"Northern Limit",NA
"42107","2010",6,22,6.72,6.72,6.72,2010-06-22,1900-06-22,"Northern Limit",NA
"42108","2010",6,23,6.91,6.91,6.91,2010-06-23,1900-06-23,"Northern Limit",NA
"42109","2010",6,24,6.99,6.98,6.96,2010-06-24,1900-06-24,"Northern Limit",NA
"42110","2010",6,25,7.38,7.17,7.06,2010-06-25,1900-06-25,"Northern Limit",NA
"42111","2010",6,26,7.86,7.44,7.24,2010-06-26,1900-06-26,"Northern Limit",NA
"42112","2010",6,27,7.03,7.03,7.03,2010-06-27,1900-06-27,"Northern Limit",NA
"42113","2010",6,28,7.42,7.36,7.26,2010-06-28,1900-06-28,"Northern Limit",NA
"42114","2010",6,29,7.91,7.77,7.63,2010-06-29,1900-06-29,"Northern Limit",NA
"42115","2010",6,30,7.95,7.95,7.95,2010-06-30,1900-06-30,"Northern Limit",NA
"42116","2010",7,1,8.04,8.04,8.03,2010-07-01,1900-07-01,"Northern Limit",NA
"42117","2010",7,2,8.19,8.18,8.09,2010-07-02,1900-07-02,"Northern Limit",NA
"42118","2010",7,3,8.3,8.27,8.12,2010-07-03,1900-07-03,"Northern Limit",NA
"42119","2010",7,4,8.9,8.62,8.35,2010-07-04,1900-07-04,"Northern Limit",NA
"42120","2010",7,5,9.27,9.1,8.77,2010-07-05,1900-07-05,"Northern Limit",NA
"42121","2010",7,6,9.58,9.04,8.72,2010-07-06,1900-07-06,"Northern Limit",NA
"42122","2010",7,7,9.31,9.21,9.04,2010-07-07,1900-07-07,"Northern Limit",NA
"42123","2010",7,8,9.41,8.92,8.65,2010-07-08,1900-07-08,"Northern Limit",NA
"42124","2010",7,9,9.64,8.91,8.48,2010-07-09,1900-07-09,"Northern Limit",NA
"42125","2010",7,10,9.58,8.91,8.53,2010-07-10,1900-07-10,"Northern Limit",NA
"42126","2010",7,11,9.4,9.31,9.16,2010-07-11,1900-07-11,"Northern Limit",NA
"42127","2010",7,12,9.28,9.19,9.07,2010-07-12,1900-07-12,"Northern Limit",NA
"42128","2010",7,13,9.2,9.2,9.19,2010-07-13,1900-07-13,"Northern Limit",NA
"42129","2010",7,14,9.45,9.4,9.25,2010-07-14,1900-07-14,"Northern Limit",NA
"42130","2010",7,15,9.95,9.9,9.76,2010-07-15,1900-07-15,"Northern Limit",NA
"42131","2010",7,16,9.76,9.7,9.59,2010-07-16,1900-07-16,"Northern Limit",NA
"42132","2010",7,17,9.9,9.35,9.03,2010-07-17,1900-07-17,"Northern Limit",NA
"42133","2010",7,18,9.85,9.63,9.44,2010-07-18,1900-07-18,"Northern Limit",NA
"42134","2010",7,19,9.47,9.43,9.37,2010-07-19,1900-07-19,"Northern Limit",NA
"42135","2010",7,20,9.18,9.18,9.17,2010-07-20,1900-07-20,"Northern Limit",NA
"42136","2010",7,21,9.09,9.07,9.02,2010-07-21,1900-07-21,"Northern Limit",NA
"42137","2010",7,22,9.4,9.39,9.37,2010-07-22,1900-07-22,"Northern Limit",NA
"42138","2010",7,23,9.52,9.52,9.51,2010-07-23,1900-07-23,"Northern Limit",NA
"42139","2010",7,24,9.16,9.15,9.13,2010-07-24,1900-07-24,"Northern Limit",NA
"42140","2010",7,25,9.31,9.29,9.21,2010-07-25,1900-07-25,"Northern Limit",NA
"42141","2010",7,26,9.47,9.48,9.41,2010-07-26,1900-07-26,"Northern Limit",NA
"42142","2010",7,27,9.97,9.56,9.4,2010-07-27,1900-07-27,"Northern Limit",NA
"42143","2010",7,28,10.42,9.95,9.69,2010-07-28,1900-07-28,"Northern Limit",NA
"42144","2010",7,29,10.16,10.11,9.86,2010-07-29,1900-07-29,"Northern Limit",NA
"42145","2010",7,30,10.3,10.05,9.69,2010-07-30,1900-07-30,"Northern Limit",NA
"42146","2010",7,31,10.42,10.34,10.23,2010-07-31,1900-07-31,"Northern Limit",NA
"42147","2010",8,1,10.75,10.25,10.04,2010-08-01,1900-08-01,"Northern Limit",NA
"42148","2010",8,2,10.57,10.45,10.17,2010-08-02,1900-08-02,"Northern Limit",NA
"42149","2010",8,3,10.57,10.41,10.05,2010-08-03,1900-08-03,"Northern Limit",NA
"42150","2010",8,4,10.61,10.38,10.08,2010-08-04,1900-08-04,"Northern Limit",NA
"42151","2010",8,5,10.81,10.8,10.68,2010-08-05,1900-08-05,"Northern Limit",NA
"42152","2010",8,6,10.96,10.99,10.9,2010-08-06,1900-08-06,"Northern Limit",NA
"42153","2010",8,7,11.59,11.31,11.08,2010-08-07,1900-08-07,"Northern Limit",NA
"42154","2010",8,8,11.28,11.15,10.85,2010-08-08,1900-08-08,"Northern Limit",NA
"42155","2010",8,9,11.15,11.03,10.7,2010-08-09,1900-08-09,"Northern Limit",NA
"42156","2010",8,10,10.98,10.81,10.5,2010-08-10,1900-08-10,"Northern Limit",NA
"42157","2010",8,11,11.1,11.15,11.01,2010-08-11,1900-08-11,"Northern Limit",NA
"42158","2010",8,12,10.72,10.7,10.64,2010-08-12,1900-08-12,"Northern Limit",NA
"42159","2010",8,13,10.88,10.85,10.77,2010-08-13,1900-08-13,"Northern Limit",NA
"42160","2010",8,14,10.8,10.68,10.62,2010-08-14,1900-08-14,"Northern Limit",NA
"42161","2010",8,15,10.51,10.51,10.51,2010-08-15,1900-08-15,"Northern Limit",NA
"42162","2010",8,16,10.16,10.16,10.16,2010-08-16,1900-08-16,"Northern Limit",NA
"42163","2010",8,17,10.04,10.04,10.04,2010-08-17,1900-08-17,"Northern Limit",NA
"42164","2010",8,18,9.86,9.88,9.94,2010-08-18,1900-08-18,"Northern Limit",NA
"42165","2010",8,19,9.83,9.84,9.88,2010-08-19,1900-08-19,"Northern Limit",NA
"42166","2010",8,20,9.92,9.96,10.01,2010-08-20,1900-08-20,"Northern Limit",NA
"42167","2010",8,21,10.15,10.11,10.1,2010-08-21,1900-08-21,"Northern Limit",NA
"42168","2010",8,22,10.15,10.15,10.15,2010-08-22,1900-08-22,"Northern Limit",NA
"42169","2010",8,23,10.12,10.13,10.05,2010-08-23,1900-08-23,"Northern Limit",NA
"42170","2010",8,24,9.92,9.93,9.92,2010-08-24,1900-08-24,"Northern Limit",NA
"42171","2010",8,25,9.78,9.78,9.78,2010-08-25,1900-08-25,"Northern Limit",NA
"42172","2010",8,26,9.6,9.61,9.62,2010-08-26,1900-08-26,"Northern Limit",NA
"42173","2010",8,27,9.34,9.36,9.34,2010-08-27,1900-08-27,"Northern Limit",NA
"42174","2010",8,28,9.35,9.35,9.34,2010-08-28,1900-08-28,"Northern Limit",NA
"42175","2010",8,29,9.3,9.3,9.27,2010-08-29,1900-08-29,"Northern Limit",NA
"42176","2010",8,30,9.26,9.26,9.25,2010-08-30,1900-08-30,"Northern Limit",NA
"42177","2010",8,31,9.41,9.39,9.32,2010-08-31,1900-08-31,"Northern Limit",NA
"42178","2010",9,1,9.12,9.13,9.11,2010-09-01,1900-09-01,"Northern Limit",NA
"42179","2010",9,2,9.13,9.2,9.22,2010-09-02,1900-09-02,"Northern Limit",NA
"42180","2010",9,3,9.11,9.11,9.12,2010-09-03,1900-09-03,"Northern Limit",NA
"42181","2010",9,4,9.21,9.22,9.23,2010-09-04,1900-09-04,"Northern Limit",NA
"42182","2010",9,5,9.09,9.14,9.16,2010-09-05,1900-09-05,"Northern Limit",NA
"42183","2010",9,6,9.19,9.19,9.19,2010-09-06,1900-09-06,"Northern Limit",NA
"42184","2010",9,7,9.19,9.19,9.2,2010-09-07,1900-09-07,"Northern Limit",NA
"42185","2010",9,8,9.15,9.17,9.19,2010-09-08,1900-09-08,"Northern Limit",NA
"42186","2010",9,9,9.16,9.08,9.1,2010-09-09,1900-09-09,"Northern Limit",NA
"42187","2010",9,10,9.22,9.17,9.17,2010-09-10,1900-09-10,"Northern Limit",NA
"42188","2010",9,11,9.2,9.23,9.24,2010-09-11,1900-09-11,"Northern Limit",NA
"42189","2010",9,12,9.17,9.15,9.21,2010-09-12,1900-09-12,"Northern Limit",NA
"42190","2010",9,13,9.16,9.2,9.23,2010-09-13,1900-09-13,"Northern Limit",NA
"42191","2010",9,14,9.13,9.13,9.15,2010-09-14,1900-09-14,"Northern Limit",NA
"42192","2010",9,15,9.14,9.14,9.14,2010-09-15,1900-09-15,"Northern Limit",NA
"42193","2010",9,16,9.18,9.22,9.2,2010-09-16,1900-09-16,"Northern Limit",NA
"42194","2010",9,17,9.07,9.12,9.17,2010-09-17,1900-09-17,"Northern Limit",NA
"42195","2010",9,18,9.07,9.17,9.17,2010-09-18,1900-09-18,"Northern Limit",NA
"42196","2010",9,19,9.05,9.05,9.06,2010-09-19,1900-09-19,"Northern Limit",NA
"42197","2010",9,20,9.12,9.12,9.12,2010-09-20,1900-09-20,"Northern Limit",NA
"42198","2010",9,21,9.15,9.15,9.16,2010-09-21,1900-09-21,"Northern Limit",NA
"42199","2010",9,22,9.12,9.12,9.15,2010-09-22,1900-09-22,"Northern Limit",NA
"42200","2010",9,23,9.14,9.15,9.19,2010-09-23,1900-09-23,"Northern Limit",NA
"42201","2010",9,24,9,9.02,9.08,2010-09-24,1900-09-24,"Northern Limit",NA
"42202","2010",9,25,8.93,8.93,8.94,2010-09-25,1900-09-25,"Northern Limit",NA
"42203","2010",9,26,8.73,8.73,8.74,2010-09-26,1900-09-26,"Northern Limit",NA
"42204","2010",9,27,8.63,8.63,8.63,2010-09-27,1900-09-27,"Northern Limit",NA
"42205","2010",9,28,8.53,8.54,8.57,2010-09-28,1900-09-28,"Northern Limit",NA
"42206","2010",9,29,8.64,8.65,8.65,2010-09-29,1900-09-29,"Northern Limit",NA
"42207","2010",9,30,8.84,8.84,8.85,2010-09-30,1900-09-30,"Northern Limit",NA
"42208","2010",10,1,8.84,8.84,8.84,2010-10-01,1900-10-01,"Northern Limit",NA
"42209","2010",10,2,9.07,9.08,9.08,2010-10-02,1900-10-02,"Northern Limit",NA
"42210","2010",10,3,8.64,8.9,9.03,2010-10-03,1900-10-03,"Northern Limit",NA
"42211","2010",10,4,8.23,8.32,8.52,2010-10-04,1900-10-04,"Northern Limit",NA
"42212","2010",10,5,8.89,8.89,8.9,2010-10-05,1900-10-05,"Northern Limit",NA
"42213","2010",10,6,9.16,9.17,9.18,2010-10-06,1900-10-06,"Northern Limit",NA
"42214","2010",10,7,9.24,9.24,9.24,2010-10-07,1900-10-07,"Northern Limit",NA
"42215","2010",10,8,9.29,9.29,9.29,2010-10-08,1900-10-08,"Northern Limit",NA
"42216","2010",10,9,9.37,9.38,9.38,2010-10-09,1900-10-09,"Northern Limit",NA
"42217","2010",10,10,9.22,9.22,9.23,2010-10-10,1900-10-10,"Northern Limit",NA
"42218","2010",10,11,9.17,9.18,9.19,2010-10-11,1900-10-11,"Northern Limit",NA
"42219","2010",10,12,9.13,9.13,9.13,2010-10-12,1900-10-12,"Northern Limit",NA
"42220","2010",10,13,9.06,9.06,9.06,2010-10-13,1900-10-13,"Northern Limit",NA
"42221","2010",10,14,8.97,8.98,8.98,2010-10-14,1900-10-14,"Northern Limit",NA
"42222","2010",10,15,8.85,8.85,8.85,2010-10-15,1900-10-15,"Northern Limit",NA
"42223","2010",10,16,8.77,8.77,8.77,2010-10-16,1900-10-16,"Northern Limit",NA
"42224","2010",10,17,8.66,8.66,8.66,2010-10-17,1900-10-17,"Northern Limit",NA
"42225","2010",10,18,8.66,8.66,8.67,2010-10-18,1900-10-18,"Northern Limit",NA
"42226","2010",10,19,8.6,8.6,8.6,2010-10-19,1900-10-19,"Northern Limit",NA
"42227","2010",10,20,8.82,8.83,8.83,2010-10-20,1900-10-20,"Northern Limit",NA
"42228","2010",10,21,8.88,8.89,8.89,2010-10-21,1900-10-21,"Northern Limit",NA
"42229","2010",10,22,8.69,8.69,8.7,2010-10-22,1900-10-22,"Northern Limit",NA
"42230","2010",10,23,8.49,8.54,8.56,2010-10-23,1900-10-23,"Northern Limit",NA
"42231","2010",10,24,8.37,8.37,8.38,2010-10-24,1900-10-24,"Northern Limit",NA
"42232","2010",10,25,7.24,7.26,7.38,2010-10-25,1900-10-25,"Northern Limit",NA
"42233","2010",10,26,7.43,7.48,7.5,2010-10-26,1900-10-26,"Northern Limit",NA
"42234","2010",10,27,7.82,7.82,7.83,2010-10-27,1900-10-27,"Northern Limit",NA
"42235","2010",10,28,7.65,7.66,7.74,2010-10-28,1900-10-28,"Northern Limit",NA
"42236","2010",10,29,6.72,6.73,6.78,2010-10-29,1900-10-29,"Northern Limit",NA
"42237","2010",10,30,7.54,7.54,7.55,2010-10-30,1900-10-30,"Northern Limit",NA
"42238","2010",10,31,7.93,7.93,7.93,2010-10-31,1900-10-31,"Northern Limit",NA
"42239","2010",11,1,7.88,7.89,7.89,2010-11-01,1900-11-01,"Northern Limit",NA
"42240","2010",11,2,7.99,7.99,7.99,2010-11-02,1900-11-02,"Northern Limit",NA
"42241","2010",11,3,7.86,7.86,7.87,2010-11-03,1900-11-03,"Northern Limit",NA
"42242","2010",11,4,7.76,7.76,7.77,2010-11-04,1900-11-04,"Northern Limit",NA
"42243","2010",11,5,7.71,7.72,7.72,2010-11-05,1900-11-05,"Northern Limit",NA
"42244","2010",11,6,7.68,7.68,7.69,2010-11-06,1900-11-06,"Northern Limit",NA
"42245","2010",11,7,7.54,7.54,7.55,2010-11-07,1900-11-07,"Northern Limit",NA
"42246","2010",11,8,7.47,7.47,7.47,2010-11-08,1900-11-08,"Northern Limit",NA
"42247","2010",11,9,7.45,7.46,7.46,2010-11-09,1900-11-09,"Northern Limit",NA
"42248","2010",11,10,7.38,7.38,7.39,2010-11-10,1900-11-10,"Northern Limit",NA
"42249","2010",11,11,7.34,7.34,7.35,2010-11-11,1900-11-11,"Northern Limit",NA
"42250","2010",11,12,7.31,7.32,7.36,2010-11-12,1900-11-12,"Northern Limit",NA
"42251","2010",11,13,6.92,6.94,7.06,2010-11-13,1900-11-13,"Northern Limit",NA
"42252","2010",11,14,7.14,7.15,7.15,2010-11-14,1900-11-14,"Northern Limit",NA
"42253","2010",11,15,6.99,7,7,2010-11-15,1900-11-15,"Northern Limit",NA
"42254","2010",11,16,7.06,7.07,7.07,2010-11-16,1900-11-16,"Northern Limit",NA
"42255","2010",11,17,6.93,6.94,6.94,2010-11-17,1900-11-17,"Northern Limit",NA
"42256","2010",11,18,7.2,7.2,7.2,2010-11-18,1900-11-18,"Northern Limit",NA
"42257","2010",11,19,6.96,6.98,7.06,2010-11-19,1900-11-19,"Northern Limit",NA
"42258","2010",11,20,6.91,6.91,6.92,2010-11-20,1900-11-20,"Northern Limit",NA
"42259","2010",11,21,6.47,6.47,6.47,2010-11-21,1900-11-21,"Northern Limit",NA
"42260","2010",11,22,6.9,6.91,6.91,2010-11-22,1900-11-22,"Northern Limit",NA
"42261","2010",11,23,7,7.01,7.02,2010-11-23,1900-11-23,"Northern Limit",NA
"42262","2010",11,24,6.67,6.68,6.68,2010-11-24,1900-11-24,"Northern Limit",NA
"42263","2010",11,25,6.68,6.69,6.69,2010-11-25,1900-11-25,"Northern Limit",NA
"42264","2010",11,26,6.74,6.74,6.74,2010-11-26,1900-11-26,"Northern Limit",NA
"42265","2010",11,27,6.52,6.52,6.52,2010-11-27,1900-11-27,"Northern Limit",NA
"42266","2010",11,28,6.52,6.52,6.52,2010-11-28,1900-11-28,"Northern Limit",NA
"42267","2010",11,29,6.43,6.43,6.44,2010-11-29,1900-11-29,"Northern Limit",NA
"42268","2010",11,30,6.28,6.29,6.29,2010-11-30,1900-11-30,"Northern Limit",NA
"42269","2010",12,1,6.58,6.59,6.59,2010-12-01,1900-12-01,"Northern Limit",NA
"42270","2010",12,2,6.98,6.99,6.99,2010-12-02,1900-12-02,"Northern Limit",NA
"42271","2010",12,3,7.14,7.15,7.15,2010-12-03,1900-12-03,"Northern Limit",NA
"42272","2010",12,4,7.12,7.12,7.12,2010-12-04,1900-12-04,"Northern Limit",NA
"42273","2010",12,5,7.01,7.01,7.02,2010-12-05,1900-12-05,"Northern Limit",NA
"42274","2010",12,6,6.78,6.78,6.78,2010-12-06,1900-12-06,"Northern Limit",NA
"42275","2010",12,7,6.84,6.84,6.84,2010-12-07,1900-12-07,"Northern Limit",NA
"42276","2010",12,8,6.8,6.8,6.8,2010-12-08,1900-12-08,"Northern Limit",NA
"42277","2010",12,9,6.29,6.3,6.3,2010-12-09,1900-12-09,"Northern Limit",NA
"42278","2010",12,10,6.02,6.02,6.02,2010-12-10,1900-12-10,"Northern Limit",NA
"42279","2010",12,11,6.12,6.12,6.12,2010-12-11,1900-12-11,"Northern Limit",NA
"42280","2010",12,12,5.99,6,6,2010-12-12,1900-12-12,"Northern Limit",NA
"42281","2010",12,13,6,6,6,2010-12-13,1900-12-13,"Northern Limit",NA
"42282","2010",12,14,5.84,5.84,5.84,2010-12-14,1900-12-14,"Northern Limit",NA
"42283","2010",12,15,6.08,6.08,6.09,2010-12-15,1900-12-15,"Northern Limit",NA
"42284","2010",12,16,5.83,5.84,5.84,2010-12-16,1900-12-16,"Northern Limit",NA
"42285","2010",12,17,6.25,6.26,6.26,2010-12-17,1900-12-17,"Northern Limit",NA
"42286","2010",12,18,6.05,6.06,6.06,2010-12-18,1900-12-18,"Northern Limit",NA
"42287","2010",12,19,6.02,6.02,6.02,2010-12-19,1900-12-19,"Northern Limit",NA
"42288","2010",12,20,5.94,5.95,5.95,2010-12-20,1900-12-20,"Northern Limit",NA
"42289","2010",12,21,5.94,5.95,5.95,2010-12-21,1900-12-21,"Northern Limit",NA
"42290","2010",12,22,5.86,5.86,5.86,2010-12-22,1900-12-22,"Northern Limit",NA
"42291","2010",12,23,5.57,5.57,5.57,2010-12-23,1900-12-23,"Northern Limit",NA
"42292","2010",12,24,5.38,5.39,5.39,2010-12-24,1900-12-24,"Northern Limit",NA
"42293","2010",12,25,4.98,4.99,4.99,2010-12-25,1900-12-25,"Northern Limit",NA
"42294","2010",12,26,5.07,5.07,5.08,2010-12-26,1900-12-26,"Northern Limit",NA
"42295","2010",12,27,5.49,5.5,5.5,2010-12-27,1900-12-27,"Northern Limit",NA
"42296","2010",12,28,5.53,5.54,5.54,2010-12-28,1900-12-28,"Northern Limit",NA
"42297","2010",12,29,5.39,5.4,5.4,2010-12-29,1900-12-29,"Northern Limit",NA
"42298","2010",12,30,5.28,5.28,5.28,2010-12-30,1900-12-30,"Northern Limit",NA
"42299","2010",12,31,5.23,5.26,5.27,2010-12-31,1900-12-31,"Northern Limit",NA
"42300","2011",1,1,5.4,5.49,5.56,2011-01-01,1900-01-01,"Northern Limit",NA
"42301","2011",1,2,5.04,5.04,5.04,2011-01-02,1900-01-02,"Northern Limit",NA
"42302","2011",1,3,4.97,4.97,4.98,2011-01-03,1900-01-03,"Northern Limit",NA
"42303","2011",1,4,4.95,4.95,4.95,2011-01-04,1900-01-04,"Northern Limit",NA
"42304","2011",1,5,5.14,5.14,5.15,2011-01-05,1900-01-05,"Northern Limit",NA
"42305","2011",1,6,5.19,5.19,5.19,2011-01-06,1900-01-06,"Northern Limit",NA
"42306","2011",1,7,5,5,5,2011-01-07,1900-01-07,"Northern Limit",NA
"42307","2011",1,8,4.7,4.7,4.7,2011-01-08,1900-01-08,"Northern Limit",NA
"42308","2011",1,9,4.97,4.97,4.97,2011-01-09,1900-01-09,"Northern Limit",NA
"42309","2011",1,10,4.91,4.91,4.91,2011-01-10,1900-01-10,"Northern Limit",NA
"42310","2011",1,11,4.73,4.73,4.73,2011-01-11,1900-01-11,"Northern Limit",NA
"42311","2011",1,12,4.42,4.42,4.43,2011-01-12,1900-01-12,"Northern Limit",NA
"42312","2011",1,13,4.37,4.37,4.38,2011-01-13,1900-01-13,"Northern Limit",NA
"42313","2011",1,14,4.46,4.46,4.46,2011-01-14,1900-01-14,"Northern Limit",NA
"42314","2011",1,15,4.44,4.44,4.45,2011-01-15,1900-01-15,"Northern Limit",NA
"42315","2011",1,16,4.34,4.34,4.34,2011-01-16,1900-01-16,"Northern Limit",NA
"42316","2011",1,17,4.16,4.17,4.17,2011-01-17,1900-01-17,"Northern Limit",NA
"42317","2011",1,18,4.67,4.67,4.68,2011-01-18,1900-01-18,"Northern Limit",NA
"42318","2011",1,19,4.4,4.4,4.4,2011-01-19,1900-01-19,"Northern Limit",NA
"42319","2011",1,20,4.58,4.58,4.58,2011-01-20,1900-01-20,"Northern Limit",NA
"42320","2011",1,21,4.73,4.73,4.73,2011-01-21,1900-01-21,"Northern Limit",NA
"42321","2011",1,22,4.49,4.49,4.49,2011-01-22,1900-01-22,"Northern Limit",NA
"42322","2011",1,23,4.45,4.45,4.46,2011-01-23,1900-01-23,"Northern Limit",NA
"42323","2011",1,24,4.28,4.28,4.29,2011-01-24,1900-01-24,"Northern Limit",NA
"42324","2011",1,25,4.3,4.3,4.3,2011-01-25,1900-01-25,"Northern Limit",NA
"42325","2011",1,26,4.24,4.24,4.24,2011-01-26,1900-01-26,"Northern Limit",NA
"42326","2011",1,27,4.22,4.22,4.22,2011-01-27,1900-01-27,"Northern Limit",NA
"42327","2011",1,28,4.45,4.45,4.46,2011-01-28,1900-01-28,"Northern Limit",NA
"42328","2011",1,29,4.25,4.25,4.25,2011-01-29,1900-01-29,"Northern Limit",NA
"42329","2011",1,30,4.19,4.2,4.21,2011-01-30,1900-01-30,"Northern Limit",NA
"42330","2011",1,31,4,4,4,2011-01-31,1900-01-31,"Northern Limit",NA
"42331","2011",2,1,4.18,4.19,4.19,2011-02-01,1900-02-01,"Northern Limit",NA
"42332","2011",2,2,4.12,4.12,4.13,2011-02-02,1900-02-02,"Northern Limit",NA
"42333","2011",2,3,4.15,4.15,4.15,2011-02-03,1900-02-03,"Northern Limit",NA
"42334","2011",2,4,4.05,4.05,4.05,2011-02-04,1900-02-04,"Northern Limit",NA
"42335","2011",2,5,3.87,3.87,3.87,2011-02-05,1900-02-05,"Northern Limit",NA
"42336","2011",2,6,3.96,3.96,3.96,2011-02-06,1900-02-06,"Northern Limit",NA
"42337","2011",2,7,4.16,4.16,4.16,2011-02-07,1900-02-07,"Northern Limit",NA
"42338","2011",2,8,4.02,4.04,4.05,2011-02-08,1900-02-08,"Northern Limit",NA
